Entity_LogicalId,Entity_EU_ReferenceNumber,Entity_SubjectType,Entity_SubjectType_ClassificationCode,Citizenship_CountryIso2Code,Citizenship_Remark
6440,EU.2501.80,E,enterprise,,
6440,EU.2501.80,E,enterprise,,
6441,EU.2502.45,E,enterprise,,
6441,EU.2502.45,E,enterprise,,
6441,EU.2502.45,E,enterprise,,
6444,EU.2516.3,E,enterprise,,
6444,EU.2516.3,E,enterprise,,
6444,EU.2516.3,E,enterprise,,
6445,EU.2517.65,E,enterprise,,
6445,EU.2517.65,E,enterprise,,
6446,EU.2518.30,E,enterprise,,
6446,EU.2518.30,E,enterprise,,
6448,EU.2541.84,E,enterprise,,
6448,EU.2541.84,E,enterprise,,
6448,EU.2541.84,E,enterprise,,
6449,EU.2542.49,E,enterprise,,
6449,EU.2542.49,E,enterprise,,
6450,EU.3091.71,E,enterprise,,
6450,EU.3091.71,E,enterprise,,
6450,EU.3091.71,E,enterprise,,
6450,EU.3091.71,E,enterprise,,
6450,EU.3091.71,E,enterprise,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6453,EU.3087.54,P,person,,
6455,EU.2485.80,P,person,,
6455,EU.2485.80,P,person,,
6455,EU.2485.80,P,person,,
6456,EU.2486.45,P,person,,
6456,EU.2486.45,P,person,,
6456,EU.2486.45,P,person,,
6456,EU.2486.45,P,person,,
6456,EU.2486.45,P,person,,
6457,EU.2729.23,P,person,,
6457,EU.2729.23,P,person,,
6457,EU.2729.23,P,person,,
6457,EU.2729.23,P,person,,
6459,EU.3322.21,P,person,,
6459,EU.3322.21,P,person,,
6459,EU.3322.21,P,person,,
6459,EU.3322.21,P,person,,
6459,EU.3322.21,P,person,,
6459,EU.3322.21,P,person,,
6462,EU.2784.10,E,enterprise,,
6462,EU.2784.10,E,enterprise,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,,
6463,EU.2785.72,P,person,SA,
6463,EU.2785.72,P,person,YE,
6477,EU.2767.0,P,person,,
6477,EU.2767.0,P,person,,
6477,EU.2767.0,P,person,,
6477,EU.2767.0,P,person,,
6477,EU.2767.0,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6478,EU.2768.62,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6480,EU.2791.19,P,person,,
6481,EU.2792.81,P,person,,
6481,EU.2792.81,P,person,,
6481,EU.2792.81,P,person,,
6481,EU.2792.81,P,person,,
6481,EU.2792.81,P,person,,
6482,EU.3324.48,P,person,,
6482,EU.3324.48,P,person,,
6482,EU.3324.48,P,person,,
6482,EU.3324.48,P,person,,
6482,EU.3324.48,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,,
6483,EU.2799.30,P,person,ID,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,,
6484,EU.4057.52,P,person,ID,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6485,EU.2825.31,P,person,,
6486,EU.2731.13,P,person,,
6486,EU.2731.13,P,person,,
6486,EU.2731.13,P,person,,
6486,EU.2731.13,P,person,,
6486,EU.2731.13,P,person,,
6486,EU.2731.13,P,person,,
6488,EU.2732.75,P,person,,
6488,EU.2732.75,P,person,,
6488,EU.2732.75,P,person,,
6488,EU.2732.75,P,person,,
6490,EU.2775.71,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6491,EU.3089.81,E,enterprise,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,,
6494,EU.2796.38,P,person,ID,
6495,EU.2817.57,P,person,,
6495,EU.2817.57,P,person,,
6495,EU.2817.57,P,person,,
6495,EU.2817.57,P,person,,
6496,EU.2818.22,P,person,,
6496,EU.2818.22,P,person,,
6496,EU.2818.22,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6498,EU.3817.58,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6503,EU.3103.54,P,person,,
6504,EU.2696.73,P,person,,
6504,EU.2696.73,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6505,EU.3104.19,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6506,EU.3584.81,P,person,,
6507,EU.2717.92,P,person,,
6507,EU.2717.92,P,person,,
6507,EU.2717.92,P,person,,
6507,EU.2717.92,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6508,EU.2614.38,P,person,,
6509,EU.3328.5,P,person,,
6509,EU.3328.5,P,person,,
6509,EU.3328.5,P,person,,
6509,EU.3328.5,P,person,,
6509,EU.3328.5,P,person,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6510,EU.2628.93,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6511,EU.2780.53,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6512,EU.2807.56,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6513,EU.2744.6,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6514,EU.2773.44,E,enterprise,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,,
6515,EU.2800.10,P,person,PK,
6516,EU.2826.93,P,person,,
6516,EU.2826.93,P,person,,
6516,EU.2826.93,P,person,,
6516,EU.2826.93,P,person,,
6516,EU.2826.93,P,person,,
6518,EU.2828.23,P,person,,
6518,EU.2828.23,P,person,,
6518,EU.2828.23,P,person,,
6518,EU.2828.23,P,person,,
6518,EU.2828.23,P,person,,
6519,EU.2847.60,P,person,,
6519,EU.2847.60,P,person,,
6519,EU.2847.60,P,person,,
6520,EU.2776.36,E,enterprise,,
6520,EU.2776.36,E,enterprise,,
6521,EU.2777.1,E,enterprise,,
6521,EU.2777.1,E,enterprise,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,,
6552,EU.3741.15,P,person,ET,Possibly Ethiopian
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,,
6553,EU.3753.43,P,person,US,
6554,EU.2736.32,P,person,,
6554,EU.2736.32,P,person,,
6554,EU.2736.32,P,person,,
6555,EU.3994.39,P,person,,
6555,EU.3994.39,P,person,,
6555,EU.3994.39,P,person,,
6556,EU.2737.94,E,enterprise,,
6556,EU.2737.94,E,enterprise,,
6556,EU.2737.94,E,enterprise,,
6557,EU.2738.59,E,enterprise,,
6557,EU.2738.59,E,enterprise,,
6558,EU.2640.84,E,enterprise,,
6558,EU.2640.84,E,enterprise,,
6558,EU.2640.84,E,enterprise,,
6558,EU.2640.84,E,enterprise,,
6559,EU.2641.49,E,enterprise,,
6559,EU.2641.49,E,enterprise,,
6559,EU.2641.49,E,enterprise,,
6560,EU.2642.14,E,enterprise,,
6560,EU.2642.14,E,enterprise,,
6560,EU.2642.14,E,enterprise,,
6560,EU.2642.14,E,enterprise,,
6560,EU.2642.14,E,enterprise,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,,
6563,EU.2670.87,P,person,MR,
6569,EU.3894.74,P,person,,
6582,EU.3471.26,P,person,,
6583,EU.3895.39,P,person,,
6584,EU.3896.4,P,person,,
6584,EU.3896.4,P,person,,
6584,EU.3896.4,P,person,,
6584,EU.3896.4,P,person,,
6585,EU.2926.58,P,person,,
6587,EU.3898.31,P,person,,
6588,EU.3899.93,P,person,,
6591,EU.3462.87,P,person,,
6591,EU.3462.87,P,person,IR,
6592,EU.2781.18,P,person,,
6593,EU.2786.37,P,person,,
6593,EU.2786.37,P,person,,
6593,EU.2786.37,P,person,,
6593,EU.2786.37,P,person,,
6593,EU.2786.37,P,person,IR,
6594,EU.3901.38,P,person,,
6594,EU.3901.38,P,person,,
6594,EU.3901.38,P,person,,
6594,EU.3901.38,P,person,,
6595,EU.2927.23,P,person,,
6595,EU.2927.23,P,person,,
6595,EU.2927.23,P,person,,
6595,EU.2927.23,P,person,,
6596,EU.2928.85,P,person,,
6596,EU.2928.85,P,person,,
6596,EU.2928.85,P,person,,
6596,EU.2928.85,P,person,,
6597,EU.3902.3,P,person,,
6598,EU.3463.52,P,person,,
6598,EU.3463.52,P,person,,
6598,EU.3463.52,P,person,,
6599,EU.3903.65,P,person,,
6599,EU.3903.65,P,person,,
6599,EU.3903.65,P,person,,
6599,EU.3903.65,P,person,IR,
6600,EU.2929.50,P,person,,
6600,EU.2929.50,P,person,,
6601,EU.3904.30,P,person,,
6601,EU.3904.30,P,person,,
6601,EU.3904.30,P,person,,
6602,EU.2930.75,P,person,,
6602,EU.2930.75,P,person,,
6602,EU.2930.75,P,person,,
6603,EU.2811.73,P,person,,
6604,EU.3905.92,P,person,,
6605,EU.2931.40,P,person,,
6605,EU.2931.40,P,person,,
6605,EU.2931.40,P,person,,
6605,EU.2931.40,P,person,,
6606,EU.2723.39,P,person,,
6606,EU.2723.39,P,person,,
6606,EU.2723.39,P,person,,
6607,EU.3470.61,P,person,,
6607,EU.3470.61,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6608,EU.2946.60,P,person,,
6609,EU.3469.36,P,person,,
6609,EU.3469.36,P,person,,
6609,EU.3469.36,P,person,,
6609,EU.3469.36,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,,
6612,EU.3311.55,P,person,IQ,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,,
6613,EU.3748.61,P,person,AF,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,,
6614,EU.3760.52,P,person,AF,
6615,EU.3761.17,P,person,,
6615,EU.3761.17,P,person,,
6615,EU.3761.17,P,person,,
6616,EU.3566.9,P,person,,
6616,EU.3566.9,P,person,,
6616,EU.3566.9,P,person,,
6616,EU.3566.9,P,person,,
6616,EU.3566.9,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,,
6617,EU.3570.26,P,person,IR,
6617,EU.3570.26,P,person,US,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6618,EU.3580.27,P,person,,
6619,EU.3500.19,P,person,,
6619,EU.3500.19,P,person,,
6621,EU.2645.6,P,person,,
6621,EU.2645.6,P,person,,
6621,EU.2645.6,P,person,,
6622,EU.3105.81,P,person,,
6622,EU.3105.81,P,person,,
6622,EU.3105.81,P,person,,
6622,EU.3105.81,P,person,,
6622,EU.3105.81,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6623,EU.3585.46,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6624,EU.3586.11,P,person,,
6625,EU.2787.2,P,person,,
6625,EU.2787.2,P,person,,
6625,EU.2787.2,P,person,,
6625,EU.2787.2,P,person,,
6625,EU.2787.2,P,person,,
6626,EU.3989.57,P,person,,
6626,EU.3989.57,P,person,,
6626,EU.3989.57,P,person,,
6626,EU.3989.57,P,person,,
6627,EU.2788.64,P,person,,
6627,EU.2788.64,P,person,,
6627,EU.2788.64,P,person,,
6628,EU.2789.29,P,person,,
6628,EU.2789.29,P,person,,
6629,EU.3591.90,P,person,,
6629,EU.3591.90,P,person,,
6629,EU.3591.90,P,person,,
6629,EU.3591.90,P,person,,
6629,EU.3591.90,P,person,,
6629,EU.3591.90,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6630,EU.2618.92,P,person,,
6631,EU.2619.57,P,person,,
6631,EU.2619.57,P,person,,
6631,EU.2619.57,P,person,,
6631,EU.2619.57,P,person,,
6633,EU.2629.58,P,person,,
6633,EU.2629.58,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6634,EU.3990.82,P,person,,
6635,EU.2630.83,P,person,,
6635,EU.2630.83,P,person,,
6635,EU.2630.83,P,person,,
6637,EU.2646.68,P,person,,
6637,EU.2646.68,P,person,,
6638,EU.2647.33,P,person,,
6638,EU.2647.33,P,person,,
6641,EU.2657.34,P,person,,
6646,EU.2675.9,P,person,,
6646,EU.2675.9,P,person,,
6646,EU.2675.9,P,person,IR,
6648,EU.2677.36,P,person,,
6648,EU.2677.36,P,person,,
6648,EU.2677.36,P,person,,
6648,EU.2677.36,P,person,,
6648,EU.2677.36,P,person,IR,
6650,EU.2679.63,P,person,,
6650,EU.2679.63,P,person,,
6652,EU.2680.88,P,person,,
6652,EU.2680.88,P,person,,
6652,EU.2680.88,P,person,,
6656,EU.2705.64,P,person,,
6659,EU.2707.91,P,person,,
6663,EU.2709.21,P,person,,
6663,EU.2709.21,P,person,IR,
6665,EU.2711.11,P,person,,
6665,EU.2711.11,P,person,IR,
6667,EU.2719.22,E,enterprise,,
6667,EU.2719.22,E,enterprise,,
6667,EU.2719.22,E,enterprise,,
6668,EU.2621.47,E,enterprise,,
6668,EU.2621.47,E,enterprise,,
6668,EU.2621.47,E,enterprise,,
6669,EU.2622.12,E,enterprise,,
6669,EU.2622.12,E,enterprise,,
6669,EU.2622.12,E,enterprise,,
6670,EU.2623.74,E,enterprise,,
6670,EU.2623.74,E,enterprise,,
6670,EU.2623.74,E,enterprise,,
6672,EU.2624.39,E,enterprise,,
6672,EU.2624.39,E,enterprise,,
6672,EU.2624.39,E,enterprise,,
6672,EU.2624.39,E,enterprise,,
6672,EU.2624.39,E,enterprise,,
6673,EU.2625.4,E,enterprise,,
6673,EU.2625.4,E,enterprise,,
6675,EU.2626.66,E,enterprise,,
6675,EU.2626.66,E,enterprise,,
6675,EU.2626.66,E,enterprise,,
6675,EU.2626.66,E,enterprise,,
6675,EU.2626.66,E,enterprise,,
